user_id,product,city
90474,Phone,Kolkata
80508,Laptop,Delhi
127417,Mouse,Kolkata
49961,Phone,Chennai
14784,Laptop,Delhi
140945,Keyboard,Delhi
108679,Mouse,Delhi
190875,Mouse,Kolkata
20213,Phone,Kolkata
176176,Mouse,Delhi
5787,Laptop,Kolkata
17501,Laptop,Chennai
183154,Mouse,Kolkata
131535,Laptop,Kolkata
40540,Mouse,Delhi
28055,Laptop,Chennai
76990,Mouse,Chennai
76282,Phone,Kolkata
113568,Phone,Mumbai
68789,Mouse,Kolkata
26634,Mouse,Delhi
59168,Laptop,Chennai
52719,Mouse,Delhi
164162,Keyboard,Mumbai
79223,Phone,Kolkata
62918,Laptop,Mumbai
105486,Phone,Mumbai
196747,Keyboard,Chennai
86350,Mouse,Kolkata
35929,Laptop,Mumbai
103338,Keyboard,Chennai
27345,Keyboard,Kolkata
136258,Keyboard,Chennai
67468,Keyboard,Chennai
130021,Laptop,Chennai
59482,Mouse,Delhi
84705,Laptop,Kolkata
121663,Keyboard,Chennai
99693,Mouse,Kolkata
159595,Phone,Chennai
198833,Keyboard,Delhi
67752,Mouse,Mumbai
69364,Laptop,Kolkata
154451,Keyboard,Chennai
41199,Laptop,Delhi
30684,Mouse,Kolkata
181278,Mouse,Kolkata
111279,Phone,Kolkata
43427,Keyboard,Delhi
75600,Laptop,Delhi
69372,Keyboard,Delhi
139992,Laptop,Kolkata
156638,Keyboard,Delhi
105014,Mouse,Delhi
62427,Mouse,Kolkata
82184,Laptop,Chennai
165593,Mouse,Delhi
18390,Keyboard,Kolkata
189414,Laptop,Kolkata
11342,Mouse,Mumbai
185781,Laptop,Chennai
57308,Mouse,Mumbai
77725,Mouse,Kolkata
122127,Mouse,Delhi
24502,Laptop,Kolkata
184340,Mouse,Kolkata
14278,Phone,Chennai
188742,Laptop,Kolkata
31550,Laptop,Chennai
14372,Keyboard,Mumbai
130812,Keyboard,Delhi
189056,Mouse,Chennai
141473,Laptop,Kolkata
174088,Laptop,Delhi
199247,Mouse,Kolkata
680,Keyboard,Chennai
129526,Laptop,Delhi
159157,Laptop,Kolkata
179701,Mouse,Chennai
58462,Mouse,Delhi
153976,Mouse,Mumbai
178272,Mouse,Kolkata
162559,Phone,Delhi
7935,Laptop,Mumbai
27865,Phone,Delhi
13178,Phone,Delhi
24847,Keyboard,Chennai
21871,Keyboard,Chennai
40161,Mouse,Kolkata
146609,Phone,Delhi
65008,Laptop,Chennai
39596,Phone,Mumbai
93905,Mouse,Kolkata
12373,Keyboard,Kolkata
69590,Keyboard,Delhi
58208,Laptop,Delhi
46715,Keyboard,Kolkata
131519,Mouse,Chennai
120828,Mouse,Kolkata
190911,Phone,Chennai
33170,Mouse,Delhi
34358,Laptop,Mumbai
157056,Mouse,Delhi
103859,Mouse,Mumbai
159937,Phone,Delhi
118980,Keyboard,Delhi
155680,Laptop,Kolkata
6838,Phone,Chennai
143068,Laptop,Chennai
198210,Phone,Kolkata
102055,Phone,Kolkata
179455,Keyboard,Mumbai
91407,Mouse,Delhi
125410,Mouse,Delhi
114124,Laptop,Delhi
104413,Laptop,Delhi
89806,Phone,Kolkata
52302,Mouse,Chennai
16159,Mouse,Chennai
50973,Mouse,Chennai
130873,Laptop,Kolkata
170800,Phone,Kolkata
95080,Mouse,Kolkata
111171,Mouse,Chennai
158497,Phone,Kolkata
194720,Keyboard,Mumbai
2864,Phone,Mumbai
161954,Keyboard,Mumbai
183796,Phone,Delhi
52167,Laptop,Chennai
64731,Phone,Delhi
138273,Phone,Kolkata
33528,Phone,Mumbai
51361,Laptop,Kolkata
133446,Keyboard,Delhi
39420,Keyboard,Chennai
149981,Mouse,Chennai
104326,Mouse,Kolkata
9702,Phone,Chennai
120751,Keyboard,Chennai
179533,Laptop,Mumbai
1116,Mouse,Chennai
2610,Phone,Chennai
125401,Keyboard,Mumbai
13840,Laptop,Kolkata
20042,Phone,Chennai
2742,Phone,Chennai
176300,Mouse,Delhi
91366,Keyboard,Mumbai
6107,Keyboard,Delhi
141976,Mouse,Kolkata
122629,Keyboard,Mumbai
162535,Mouse,Mumbai
46941,Phone,Mumbai
63979,Keyboard,Mumbai
166578,Laptop,Kolkata
140292,Phone,Kolkata
108358,Laptop,Chennai
45134,Phone,Chennai
171625,Laptop,Chennai
150304,Phone,Mumbai
22534,Phone,Mumbai
184152,Keyboard,Kolkata
83475,Phone,Mumbai
169877,Keyboard,Mumbai
37292,Laptop,Mumbai
118687,Mouse,Delhi
143812,Mouse,Chennai
88150,Laptop,Chennai
178286,Mouse,Delhi
118793,Phone,Chennai
146534,Phone,Mumbai
76317,Laptop,Mumbai
13945,Keyboard,Chennai
17511,Mouse,Mumbai
39242,Laptop,Chennai
128178,Phone,Kolkata
44676,Keyboard,Chennai
120079,Laptop,Delhi
150468,Laptop,Chennai
199935,Laptop,Mumbai
175974,Mouse,Chennai
60273,Keyboard,Chennai
69876,Laptop,Mumbai
106386,Mouse,Kolkata
90806,Mouse,Chennai
137087,Keyboard,Mumbai
142731,Keyboard,Mumbai
167232,Phone,Kolkata
16688,Keyboard,Delhi
184337,Laptop,Delhi
90839,Laptop,Delhi
160274,Phone,Chennai
21068,Phone,Chennai
196172,Laptop,Chennai
112013,Laptop,Mumbai
180222,Phone,Mumbai
57386,Keyboard,Kolkata
109360,Keyboard,Kolkata
183448,Laptop,Delhi
192648,Phone,Chennai
33057,Phone,Kolkata
57252,Mouse,Chennai
143723,Phone,Mumbai
143077,Keyboard,Delhi
125232,Phone,Delhi
158961,Mouse,Delhi
86716,Laptop,Mumbai
168376,Mouse,Delhi
129966,Mouse,Delhi
56944,Mouse,Kolkata
193709,Keyboard,Mumbai
22043,Phone,Chennai
69273,Mouse,Chennai
39144,Phone,Chennai
36050,Keyboard,Kolkata
125757,Mouse,Mumbai
181177,Keyboard,Delhi
183601,Phone,Kolkata
151300,Laptop,Delhi
92611,Laptop,Delhi
171261,Laptop,Delhi
38268,Laptop,Delhi
165196,Mouse,Chennai
30571,Mouse,Kolkata
66097,Phone,Kolkata
149860,Phone,Kolkata
119677,Laptop,Mumbai
31901,Phone,Mumbai
27635,Mouse,Delhi
197499,Phone,Delhi
7193,Keyboard,Mumbai
148555,Phone,Mumbai
4313,Phone,Kolkata
138129,Phone,Delhi
45588,Mouse,Mumbai
111595,Mouse,Delhi
152086,Mouse,Kolkata
179960,Phone,Kolkata
59548,Laptop,Mumbai
167738,Phone,Mumbai
31542,Laptop,Chennai
114453,Mouse,Kolkata
197352,Mouse,Chennai
130632,Phone,Kolkata
55325,Keyboard,Mumbai
131146,Mouse,Chennai
83308,Laptop,Mumbai
49485,Laptop,Kolkata
26144,Keyboard,Mumbai
129639,Phone,Kolkata
54331,Mouse,Mumbai
10847,Phone,Kolkata
57475,Mouse,Delhi
72223,Laptop,Mumbai
106753,Phone,Chennai
94588,Keyboard,Kolkata
99937,Mouse,Chennai
12451,Phone,Mumbai
102530,Phone,Delhi
184709,Laptop,Mumbai
183973,Phone,Chennai
120169,Mouse,Kolkata
62549,Mouse,Chennai
92325,Laptop,Mumbai
10519,Keyboard,Mumbai
75870,Phone,Mumbai
169654,Keyboard,Delhi
1787,Phone,Mumbai
20480,Laptop,Kolkata
137772,Mouse,Mumbai
153626,Mouse,Kolkata
145518,Keyboard,Mumbai
126197,Laptop,Mumbai
62732,Keyboard,Kolkata
47008,Phone,Mumbai
98552,Laptop,Chennai
176733,Mouse,Mumbai
183249,Laptop,Delhi
166498,Keyboard,Mumbai
147714,Laptop,Kolkata
59638,Mouse,Chennai
180627,Phone,Kolkata
130501,Laptop,Kolkata
113875,Laptop,Chennai
69637,Laptop,Delhi
73767,Laptop,Mumbai
48651,Keyboard,Delhi
170677,Laptop,Kolkata
12100,Laptop,Delhi
40327,Laptop,Delhi
148849,Mouse,Delhi
42947,Keyboard,Chennai
193545,Phone,Delhi
142832,Laptop,Chennai
107140,Phone,Chennai
108613,Phone,Kolkata
69389,Mouse,Chennai
170856,Keyboard,Kolkata
198982,Phone,Kolkata
189945,Mouse,Delhi
154034,Laptop,Mumbai
140982,Keyboard,Delhi
37932,Mouse,Mumbai
23886,Laptop,Chennai
157654,Mouse,Mumbai
36,Laptop,Chennai
66700,Laptop,Chennai
130454,Phone,Delhi
21203,Laptop,Mumbai
170210,Mouse,Chennai
162135,Laptop,Kolkata
90039,Laptop,Delhi
26687,Keyboard,Delhi
182351,Laptop,Chennai
132501,Mouse,Chennai
92171,Phone,Kolkata
169404,Mouse,Mumbai
169433,Mouse,Delhi
59116,Phone,Delhi
25614,Keyboard,Delhi
39170,Keyboard,Chennai
72371,Keyboard,Chennai
82663,Keyboard,Kolkata
24962,Phone,Chennai
164601,Keyboard,Delhi
50956,Keyboard,Chennai
102799,Phone,Chennai
143422,Keyboard,Chennai
136059,Phone,Mumbai
37227,Mouse,Mumbai
44659,Keyboard,Chennai
43758,Mouse,Mumbai
62920,Mouse,Chennai
74212,Phone,Kolkata
140444,Mouse,Mumbai
149965,Phone,Mumbai
127669,Laptop,Kolkata
145280,Keyboard,Mumbai
152,Keyboard,Chennai
67536,Laptop,Delhi
40969,Mouse,Chennai
82544,Mouse,Mumbai
170514,Keyboard,Kolkata
165631,Laptop,Kolkata
15680,Phone,Kolkata
176700,Laptop,Kolkata
118506,Laptop,Mumbai
41949,Keyboard,Mumbai
8249,Mouse,Mumbai
79224,Phone,Delhi
9533,Mouse,Kolkata
42521,Laptop,Chennai
177376,Mouse,Mumbai
193815,Phone,Delhi
196881,Keyboard,Kolkata
7742,Keyboard,Chennai
85547,Laptop,Chennai
61721,Phone,Mumbai
193372,Laptop,Mumbai
77172,Keyboard,Delhi
81630,Mouse,Delhi
15113,Keyboard,Delhi
124403,Keyboard,Mumbai
86974,Phone,Kolkata
73239,Phone,Mumbai
133299,Mouse,Chennai
163620,Phone,Mumbai
197620,Keyboard,Chennai
160725,Mouse,Mumbai
193861,Keyboard,Delhi
65379,Mouse,Kolkata
82014,Phone,Delhi
121017,Laptop,Delhi
132055,Phone,Chennai
119295,Laptop,Chennai
168540,Laptop,Mumbai
155209,Phone,Kolkata
173066,Phone,Chennai
40755,Phone,Delhi
24737,Phone,Chennai
132709,Keyboard,Chennai
19380,Mouse,Kolkata
112217,Keyboard,Kolkata
104687,Laptop,Kolkata
147654,Phone,Chennai
176358,Laptop,Mumbai
95553,Phone,Delhi
156301,Mouse,Chennai
107646,Laptop,Delhi
104242,Laptop,Mumbai
126915,Phone,Mumbai
125704,Keyboard,Kolkata
107203,Laptop,Kolkata
167613,Mouse,Chennai
41019,Keyboard,Mumbai
26100,Laptop,Chennai
156741,Phone,Delhi
114733,Mouse,Delhi
64454,Keyboard,Kolkata
33875,Laptop,Mumbai
104418,Mouse,Mumbai
146717,Mouse,Delhi
145088,Mouse,Mumbai
157756,Mouse,Delhi
8380,Keyboard,Mumbai
69559,Keyboard,Mumbai
23800,Keyboard,Mumbai
135253,Phone,Mumbai
4471,Mouse,Mumbai
116650,Laptop,Delhi
79467,Phone,Delhi
150360,Laptop,Mumbai
38013,Phone,Mumbai
36305,Keyboard,Delhi
89296,Mouse,Chennai
125388,Mouse,Chennai
171430,Phone,Delhi
89133,Keyboard,Chennai
188237,Keyboard,Delhi
187790,Keyboard,Kolkata
106382,Laptop,Chennai
157713,Phone,Chennai
160028,Keyboard,Chennai
147023,Mouse,Mumbai
186966,Keyboard,Delhi
51684,Laptop,Delhi
120800,Phone,Chennai
35384,Laptop,Chennai
105797,Mouse,Kolkata
119100,Keyboard,Kolkata
143904,Laptop,Delhi
42855,Laptop,Kolkata
85056,Laptop,Kolkata
21912,Laptop,Mumbai
1635,Laptop,Chennai
31283,Phone,Mumbai
140485,Laptop,Delhi
115934,Laptop,Kolkata
59612,Mouse,Delhi
102198,Phone,Mumbai
155798,Phone,Delhi
52213,Keyboard,Mumbai
40426,Keyboard,Delhi
52416,Mouse,Delhi
80796,Mouse,Delhi
195457,Keyboard,Kolkata
52638,Laptop,Mumbai
117050,Keyboard,Kolkata
196137,Keyboard,Delhi
68195,Phone,Delhi
74361,Phone,Chennai
89408,Laptop,Mumbai
80341,Laptop,Delhi
131144,Phone,Chennai
84481,Laptop,Chennai
27073,Mouse,Kolkata
104150,Keyboard,Delhi
106961,Laptop,Delhi
12466,Mouse,Mumbai
159058,Phone,Mumbai
70337,Phone,Mumbai
53525,Phone,Delhi
190197,Keyboard,Delhi
99863,Phone,Chennai
187716,Laptop,Kolkata
73243,Laptop,Delhi
101378,Keyboard,Chennai
54799,Keyboard,Delhi
112386,Mouse,Kolkata
164941,Laptop,Mumbai
127200,Mouse,Mumbai
106358,Laptop,Kolkata
121581,Laptop,Delhi
5718,Laptop,Mumbai
74358,Phone,Mumbai
24899,Phone,Chennai
173667,Phone,Mumbai
118692,Mouse,Chennai
91501,Laptop,Chennai
41957,Keyboard,Chennai
175498,Keyboard,Delhi
114304,Mouse,Mumbai
54207,Keyboard,Mumbai
84623,Keyboard,Kolkata
130675,Phone,Kolkata
157413,Laptop,Kolkata
162176,Phone,Delhi
53232,Laptop,Mumbai
55174,Phone,Delhi
4075,Phone,Mumbai
83279,Mouse,Kolkata
157999,Phone,Chennai
184669,Phone,Delhi
138013,Laptop,Kolkata
5093,Keyboard,Mumbai
3910,Mouse,Kolkata
62239,Keyboard,Chennai
154988,Phone,Delhi
192693,Mouse,Kolkata
126718,Phone,Kolkata
168849,Mouse,Mumbai
188331,Keyboard,Kolkata
40091,Mouse,Kolkata
131834,Laptop,Kolkata
164749,Mouse,Chennai
22434,Laptop,Delhi
100155,Laptop,Kolkata
134208,Phone,Mumbai
31392,Mouse,Mumbai
161619,Keyboard,Kolkata
48398,Phone,Delhi
50577,Mouse,Mumbai
104088,Mouse,Kolkata
24056,Mouse,Delhi
21960,Laptop,Delhi
19767,Keyboard,Delhi
117209,Phone,Chennai
18836,Keyboard,Chennai
131965,Keyboard,Mumbai
161798,Mouse,Mumbai
49312,Keyboard,Kolkata
155693,Mouse,Chennai
163978,Mouse,Delhi
32214,Mouse,Mumbai
185024,Laptop,Chennai
28693,Phone,Kolkata
89446,Phone,Delhi
147181,Phone,Delhi
168176,Keyboard,Chennai
55925,Mouse,Kolkata
40388,Phone,Mumbai
106471,Laptop,Chennai
65424,Laptop,Kolkata
53715,Laptop,Mumbai
185914,Phone,Chennai
61343,Laptop,Delhi
93231,Phone,Chennai
155260,Phone,Chennai
129840,Keyboard,Delhi
194775,Laptop,Kolkata
66146,Keyboard,Chennai
165255,Phone,Delhi
28593,Mouse,Kolkata
60578,Phone,Chennai
160833,Keyboard,Delhi
134403,Keyboard,Chennai
167138,Phone,Kolkata
126834,Mouse,Delhi
56036,Phone,Chennai
66889,Keyboard,Delhi
98876,Mouse,Chennai
139896,Mouse,Mumbai
42837,Phone,Kolkata
155205,Mouse,Delhi
171805,Phone,Mumbai
120848,Keyboard,Chennai
71843,Phone,Chennai
38002,Laptop,Mumbai
41978,Laptop,Chennai
119136,Mouse,Chennai
98627,Keyboard,Delhi
195773,Phone,Kolkata
70915,Laptop,Mumbai
41529,Phone,Delhi
20594,Laptop,Chennai
41701,Laptop,Kolkata
9705,Keyboard,Chennai
179119,Keyboard,Kolkata
144924,Phone,Mumbai
139085,Phone,Chennai
198301,Keyboard,Delhi
124389,Mouse,Kolkata
89450,Phone,Kolkata
101413,Laptop,Kolkata
187982,Mouse,Kolkata
178663,Keyboard,Chennai
81285,Keyboard,Delhi
82576,Mouse,Delhi
68899,Phone,Chennai
35659,Mouse,Delhi
128214,Keyboard,Kolkata
6395,Phone,Delhi
179022,Laptop,Mumbai
193128,Keyboard,Delhi
165180,Laptop,Mumbai
54252,Laptop,Mumbai
58352,Keyboard,Mumbai
65352,Keyboard,Mumbai
149446,Keyboard,Kolkata
81183,Laptop,Mumbai
114455,Mouse,Kolkata
101521,Laptop,Mumbai
182978,Mouse,Chennai
157487,Mouse,Kolkata
111009,Phone,Mumbai
59915,Laptop,Mumbai
174959,Mouse,Kolkata
181004,Keyboard,Chennai
176169,Mouse,Kolkata
64933,Phone,Kolkata
60888,Phone,Chennai
103630,Mouse,Chennai
86984,Phone,Delhi
1465,Mouse,Chennai
9217,Keyboard,Kolkata
167564,Keyboard,Delhi
113294,Laptop,Chennai
120853,Mouse,Kolkata
83266,Laptop,Mumbai
105023,Mouse,Delhi
70919,Mouse,Kolkata
197407,Laptop,Chennai
43265,Laptop,Chennai
85383,Laptop,Kolkata
199223,Keyboard,Kolkata
51552,Keyboard,Kolkata
188053,Laptop,Kolkata
91028,Keyboard,Delhi
133168,Mouse,Chennai
69599,Laptop,Kolkata
124184,Phone,Mumbai
84111,Mouse,Chennai
146158,Phone,Mumbai
147623,Mouse,Delhi
144798,Laptop,Delhi
75465,Laptop,Mumbai
85487,Phone,Mumbai
188324,Laptop,Chennai
42453,Phone,Kolkata
118230,Mouse,Delhi
1418,Keyboard,Kolkata
13678,Keyboard,Delhi
115452,Keyboard,Chennai
169791,Laptop,Mumbai
69347,Laptop,Chennai
186921,Phone,Mumbai
81811,Mouse,Mumbai
55024,Laptop,Mumbai
7958,Keyboard,Mumbai
101374,Phone,Delhi
71912,Phone,Chennai
181038,Keyboard,Kolkata
71208,Phone,Chennai
194782,Phone,Kolkata
142502,Keyboard,Kolkata
45303,Mouse,Delhi
106801,Laptop,Mumbai
107097,Laptop,Mumbai
175379,Mouse,Chennai
159105,Laptop,Delhi
169659,Laptop,Delhi
11922,Phone,Delhi
133266,Keyboard,Kolkata
48915,Keyboard,Chennai
17657,Phone,Delhi
94571,Mouse,Delhi
180033,Keyboard,Chennai
7960,Mouse,Delhi
62984,Laptop,Mumbai
19090,Mouse,Delhi
136220,Phone,Delhi
108778,Phone,Mumbai
145833,Mouse,Chennai
34704,Phone,Mumbai
14780,Keyboard,Delhi
165210,Phone,Kolkata
75399,Keyboard,Delhi
51413,Phone,Kolkata
82496,Mouse,Mumbai
157398,Keyboard,Kolkata
66647,Keyboard,Delhi
104317,Mouse,Kolkata
290,Keyboard,Chennai
7757,Keyboard,Kolkata
99677,Mouse,Delhi
82767,Mouse,Kolkata
113809,Phone,Mumbai
59343,Mouse,Chennai
37145,Mouse,Mumbai
158153,Phone,Mumbai
156332,Phone,Chennai
190546,Mouse,Kolkata
35638,Phone,Mumbai
11287,Phone,Delhi
73667,Keyboard,Mumbai
156215,Mouse,Kolkata
70630,Laptop,Mumbai
143992,Mouse,Delhi
134893,Phone,Kolkata
123741,Keyboard,Kolkata
41468,Mouse,Mumbai
96613,Mouse,Kolkata
140575,Mouse,Delhi
125349,Keyboard,Delhi
86627,Phone,Mumbai
187002,Keyboard,Kolkata
77199,Laptop,Mumbai
176014,Keyboard,Kolkata
158757,Laptop,Chennai
164296,Mouse,Kolkata
98172,Phone,Mumbai
58150,Laptop,Mumbai
187449,Keyboard,Delhi
134008,Phone,Kolkata
136051,Mouse,Kolkata
42097,Laptop,Delhi
144617,Laptop,Kolkata
194477,Laptop,Kolkata
142098,Phone,Kolkata
135199,Mouse,Kolkata
54718,Phone,Delhi
146177,Mouse,Kolkata
94092,Phone,Chennai
70201,Mouse,Chennai
39309,Phone,Mumbai
197546,Phone,Delhi
57930,Laptop,Mumbai
119932,Phone,Chennai
107093,Mouse,Mumbai
193378,Laptop,Delhi
82073,Mouse,Mumbai
37569,Phone,Mumbai
58555,Phone,Kolkata
189183,Phone,Chennai
69051,Keyboard,Mumbai
21434,Laptop,Kolkata
131706,Phone,Mumbai
22362,Mouse,Delhi
47058,Keyboard,Delhi
86415,Keyboard,Delhi
63549,Laptop,Mumbai
34590,Phone,Mumbai
30936,Laptop,Mumbai
48893,Phone,Mumbai
150561,Phone,Delhi
151449,Keyboard,Chennai
49489,Laptop,Delhi
22389,Laptop,Kolkata
85422,Laptop,Mumbai
1592,Laptop,Delhi
145219,Phone,Delhi
18043,Laptop,Delhi
45847,Phone,Mumbai
101428,Laptop,Mumbai
193266,Keyboard,Chennai
104691,Laptop,Delhi
46718,Phone,Delhi
191279,Phone,Chennai
181306,Mouse,Delhi
64839,Keyboard,Kolkata
38405,Mouse,Mumbai
127688,Mouse,Kolkata
125359,Keyboard,Delhi
40718,Mouse,Mumbai
150817,Keyboard,Mumbai
104802,Laptop,Kolkata
28487,Mouse,Delhi
68439,Phone,Chennai
22719,Mouse,Chennai
92582,Mouse,Kolkata
54940,Keyboard,Kolkata
99642,Laptop,Mumbai
12652,Laptop,Mumbai
141176,Phone,Mumbai
58762,Phone,Kolkata
1886,Mouse,Kolkata
26533,Phone,Delhi
32626,Mouse,Delhi
91290,Mouse,Delhi
196113,Phone,Delhi
155664,Keyboard,Delhi
158809,Keyboard,Delhi
35607,Laptop,Mumbai
46307,Mouse,Kolkata
148484,Mouse,Chennai
89909,Mouse,Mumbai
129138,Keyboard,Mumbai
79915,Phone,Kolkata
102258,Keyboard,Chennai
43459,Laptop,Chennai
173337,Keyboard,Mumbai
16022,Keyboard,Delhi
89921,Phone,Kolkata
198515,Mouse,Mumbai
153752,Mouse,Delhi
10752,Laptop,Chennai
107511,Phone,Mumbai
47571,Mouse,Chennai
28375,Laptop,Kolkata
132832,Laptop,Mumbai
74221,Laptop,Delhi
179243,Phone,Chennai
21027,Keyboard,Chennai
43788,Mouse,Delhi
173254,Laptop,Kolkata
169778,Keyboard,Kolkata
63570,Keyboard,Mumbai
125008,Keyboard,Delhi
20400,Mouse,Delhi
79833,Phone,Chennai
74563,Phone,Kolkata
31977,Mouse,Chennai
172302,Laptop,Chennai
65112,Mouse,Kolkata
92549,Phone,Chennai
148811,Keyboard,Chennai
37294,Keyboard,Mumbai
174000,Keyboard,Kolkata
119418,Laptop,Mumbai
76585,Laptop,Mumbai
102691,Mouse,Mumbai
41923,Mouse,Chennai
154659,Laptop,Mumbai
125533,Mouse,Kolkata
96291,Laptop,Delhi
197385,Mouse,Chennai
192676,Laptop,Delhi
159119,Laptop,Mumbai
87893,Laptop,Mumbai
55811,Laptop,Kolkata
100222,Keyboard,Delhi
2203,Laptop,Mumbai
177155,Phone,Kolkata
90632,Keyboard,Chennai
76525,Laptop,Delhi
33692,Keyboard,Delhi
32083,Mouse,Chennai
162868,Mouse,Chennai
65175,Laptop,Kolkata
50696,Keyboard,Kolkata
8464,Phone,Delhi
141002,Phone,Kolkata
166947,Phone,Mumbai
65997,Keyboard,Mumbai
153032,Phone,Delhi
125126,Mouse,Kolkata
116553,Keyboard,Mumbai
117595,Mouse,Delhi
161124,Keyboard,Chennai
100149,Mouse,Chennai
37661,Keyboard,Kolkata
158492,Laptop,Mumbai
148032,Laptop,Delhi
1055,Phone,Kolkata
166344,Mouse,Kolkata
78525,Phone,Delhi
65878,Laptop,Mumbai
189453,Phone,Kolkata
53656,Laptop,Delhi
59384,Laptop,Kolkata
175174,Phone,Kolkata
68738,Laptop,Delhi
156596,Keyboard,Mumbai
34118,Laptop,Kolkata
159291,Mouse,Mumbai
17422,Laptop,Delhi
126038,Keyboard,Chennai
171340,Phone,Chennai
199598,Phone,Chennai
2662,Keyboard,Kolkata
9513,Phone,Mumbai
37967,Phone,Mumbai
139643,Laptop,Delhi
14693,Laptop,Kolkata
2021,Phone,Mumbai
14842,Phone,Chennai
101632,Phone,Delhi
10174,Phone,Delhi
34818,Phone,Kolkata
53477,Laptop,Chennai
96313,Laptop,Chennai
45653,Phone,Delhi
24788,Mouse,Kolkata
161424,Keyboard,Delhi
21716,Phone,Mumbai
59158,Laptop,Chennai
41344,Laptop,Chennai
99226,Mouse,Mumbai
30248,Laptop,Mumbai
181990,Keyboard,Mumbai
36397,Keyboard,Chennai
12299,Laptop,Kolkata
199207,Mouse,Delhi
102859,Phone,Mumbai
188325,Keyboard,Mumbai
483,Laptop,Mumbai
5771,Laptop,Delhi
97283,Laptop,Mumbai
199415,Laptop,Kolkata
29269,Mouse,Chennai
121928,Laptop,Chennai
166802,Mouse,Delhi
17586,Phone,Mumbai
3857,Laptop,Mumbai
172296,Phone,Delhi
80866,Keyboard,Kolkata
47044,Phone,Kolkata
193192,Mouse,Chennai
10225,Keyboard,Chennai
69969,Keyboard,Kolkata
70719,Phone,Delhi
39240,Phone,Mumbai
50896,Laptop,Mumbai
87808,Phone,Kolkata
141501,Keyboard,Mumbai
138424,Mouse,Chennai
46074,Keyboard,Mumbai
100568,Laptop,Chennai
162665,Laptop,Mumbai
